Vmag,Plx,e_Plx,B-V,SpType,Distance (parsecs),Distance (light years),Amag,Temperature (K),Luminosity (Sun=1),Radius (Sun=1),target
8.05,0.00254,1.02,1.419,K1II,393.70078740157476,1284.07874015748,0.07416858309969143,3919.552238652914,81.34531902935272,19.599655795731312,1.0
10.56,0.00246,1.57,1.1,K3III,406.5040650406504,1325.8373983739837,2.514675535516897,4514.792642720805,8.592702699013737,4.801139784929495,1.0
8.45,0.00704,1.17,0.486,F8V,142.04545454545453,463.28977272727263,2.687863295710562,6453.072675678841,7.32579365416171,2.1699478837356914,0.0
7.39,0.00267,0.89,1.374,M4e-M6IIIA:e,374.5318352059925,1221.5580524344568,-0.4774436931771229,3993.4248427254224,135.20024458527539,24.341805225253356,1.0
8.22,0.0016699999999999998,1.19,1.255,K0III,598.8023952095809,1953.0299401197606,-0.6664176442620828,4203.567614938369,160.90408043785428,23.966384849137004,1.0
7.63,0.01611,1.51,0.491,F5V,62.07324643078833,202.45561762880197,3.6654777020960903,6429.990488239978,2.9772062303495486,1.3932815097848283,0.0
9.48,0.07596,3.31,1.47,M0,13.164823591363875,42.93786203264876,8.882924780324899,3839.195017835037,0.02436857242791503,0.35358169408364387,0.0
12.03,0.055479999999999995,39.3,1.47,M3,18.024513338139872,58.788031723143476,10.750682262006237,3839.195017835037,0.004362416177364144,0.14960230188718435,0.0
8.16,0.00758,0.96,0.48,F5III,131.92612137203167,430.2849604221636,2.5583460281602672,6481.0089238789,8.253945343952017,2.283497973323926,1.0
6.98,0.00113,0.76,1.868,K5Ib,884.9557522123895,2886.336283185841,-2.7546077825829016,3312.6182475817886,1101.1414551882797,100.95639910641013,1.0
10.62,0.05752,2.3,1.469,M2,17.385257301808068,56.703059805285115,9.41909438687413,3840.737695342736,0.01487175579013247,0.2759986144808426,0.0
9.81,0.00764,1.87,0.821,G6V,130.89005235602093,426.9057591623036,4.225466792878449,5218.159034237557,1.777515034912031,1.634658715943284,0.0
8.53,0.00326,1.1,-0.108,B5III,306.7484662576687,1000.4785276073619,1.0960880003396944,11709.13011562431,31.736921662357354,1.371791826387503,1.0
7.26,0.005900000000000001,0.72,-0.01,B9V,169.4915254237288,552.8067796610169,1.1142600582107214,10251.712375722911,31.210158679030876,1.7746398820409393,0.0
8.81,0.00182,1.65,0.414,F0V,549.4505494505495,1792.065934065934,0.11035693992537432,6806.558765443766,78.6787087911754,6.39187819238064,0.0
9.11,0.0071200000000000005,1.37,0.434,F2/F3V,140.4494382022472,458.0842696629213,3.3723999681842827,6704.2170297243065,3.899779147424289,1.4668271896737612,0.0
7.95,0.0010400000000000001,0.92,0.04,B8II/III,961.5384615384614,3136.1153846153843,-1.964833303506098,9652.203136124454,532.026569283614,8.265494269080953,1.0
9.01,0.01265,1.24,0.536,G0V,79.05138339920948,257.83083003952567,4.520452627559184,6229.996835452296,1.354624571431951,1.001126361708719,0.0
8.92,0.00107,0.84,1.37,M...,934.5794392523364,3048.1869158878503,-0.9330811115739515,4000.132098949701,205.6991251546867,29.9242056166207,0.0
9.23,0.00242,1.45,0.388,F0V,413.22314049586777,1347.7520661157023,1.1490768299021568,6944.7933531057115,30.22520589982617,3.8055817344060037,0.0
8.27,0.00726,0.97,0.455,F6V,137.7410468319559,449.2506887052341,2.574683103500468,6600.28425298352,8.130677936340104,2.1852099789887514,0.0
6.73,0.01825,0.85,0.519,F6V,54.79452054794521,178.71561643835616,3.0363143439624674,6303.954099405309,5.3146450240342915,1.936716808002072,0.0
8.01,0.019809999999999998,0.96,0.708,G8III,50.47955577990914,164.64209994952046,4.494422377692734,5574.487308932463,1.3874937928555033,1.265495885109864,1.0
6.91,0.00492,0.76,1.287,K2/K3III,203.2520325203252,662.9186991869918,0.3698255138368012,4144.817410917524,61.95406320239168,15.296045438358012,1.0
8.53,0.00062,1.26,1.293,K2III,1612.9032258064517,5260.580645161291,-2.5080415525087307,4133.992294963597,877.4383679991386,57.86607956277373,1.0
8.57,0.00131,1.12,-0.024,B9V,763.3587786259542,2489.740458015267,-0.8436435217211766,10434.826364402541,189.4337727320283,4.22000850039271,0.0
8.45,0.0062699999999999995,1.17,1.231,K1III,159.4896331738437,520.1850079744817,2.4363377041535816,4248.787322511758,9.235595816388551,5.6202747791311864,1.0
5.6,0.00498,0.67,1.204,K1III,200.80321285140562,654.9317269076305,-0.9138532862014124,4300.8934444166125,202.08836697281993,25.65714723172979,1.0
8.19,0.00377,0.86,1.155,K1III,265.2519893899204,865.1352785145888,1.0717067510289642,4398.9623536929475,32.45766694765878,9.829088246136457,1.0
9.45,0.01052,1.39,0.605,G8V+...,95.05703422053232,310.03422053231935,4.560078699088601,5948.034894571595,1.3060762143680038,1.0784308919255305,0.0
9.17,0.00254,1.18,1.55,M0,393.70078740157476,1284.07874015748,1.1941685830996907,3719.818455748119,28.99563116693223,12.992055547774292,0.0
8.51,0.00671,3.57,0.05,A0V,149.03129657228018,486.07451564828614,2.6436126008449605,9541.500263149748,7.6305344893040505,1.0129761532332526,0.0
7.3,0.01727,0.87,0.416,F2V,57.903879559930516,188.85697741748697,3.486461687837293,6796.172166949043,3.510874657215068,1.3543596075103255,0.0
8.85,0.0024700000000000004,1.16,1.248,K2III,404.85829959514166,1320.4696356275301,0.8134847662983287,4216.652322760872,41.1723914751853,12.048210172179168,1.0
7.55,0.00269,0.9,1.484,K4/K5III,371.74721189591077,1212.4758364312268,-0.3012385999879603,3817.732081562202,114.94641742135562,24.557938082902073,1.0
7.95,0.00975,0.96,0.264,A7/A8V,102.56410256410257,334.51897435897433,2.8950230784926854,7698.603814159162,6.0532800771824435,1.385882842876394,0.0
10.22,0.00418,1.59,0.921,K0III,239.23444976076556,780.2775119617224,3.3258814088751762,4940.786600456983,4.070496976107052,2.759221721203361,1.0
8.12,0.029079999999999998,0.95,0.817,K2III,34.3878954607978,112.15818431911967,5.437972010935001,5229.944697155372,0.5818502103023805,0.9310360123083826,1.0
9.37,0.00649,1.23,0.496,F8V,154.08320493066256,502.55161787365176,3.431223484001845,6407.085991242047,3.694116660703739,1.5631090321445433,0.0
9.4,0.00598,1.46,0.528,F3/F5V,167.22408026755852,545.4113712374582,3.283505919942055,6264.565874307395,4.232506483250207,1.7501365320496054,0.0
7.79,0.0020499999999999997,0.97,1.501,K5III,487.80487804878055,1591.0048780487805,-0.651230694721229,3792.0030008480353,158.66907060407428,29.245824481973578,1.0
7.71,0.00174,1.11,1.556,K4III,574.7126436781609,1874.4597701149423,-1.0872537585870008,3711.1751137419865,237.08359468600923,37.32354893674105,1.0
9.58,0.00775,1.47,0.645,G3V,129.03225806451613,420.8464516129032,4.026508512531551,5796.756141116504,2.134993686003782,1.4517215072325516,0.0
8.31,0.00315,1.05,1.181,K1III,317.46031746031747,1035.4158730158729,0.8015527689480031,4346.348736126518,41.62736225650403,11.402376625969008,1.0
8.54,0.02187,1.02,0.667,G5V,45.72473708276177,149.13397347965247,5.239243915188185,5717.011623870146,0.6987188083931012,0.8538235741136837,0.0
7.59,0.01168,0.85,0.423,F3V,85.6164383561644,279.24315068493155,2.9272142138819035,6760.088351010322,5.876440110917847,1.7709548464929648,0.0
8.43,0.00497,1.01,0.197,A5V,201.2072434607646,656.2494969818913,1.911781943666659,8186.297014966472,14.97225525305826,1.9276300634830423,0.0
8.21,0.00329,1.14,1.023,K0III,303.951367781155,991.3556231003039,0.7959794897498735,4688.185909534233,41.84159236367179,9.825383861735345,1.0
6.2,0.00831,0.68,0.41,F3/F5II,120.33694344163659,392.4861612515042,0.7980051189205541,6827.435710804812,41.76360239177434,4.62848448695467,1.0
2.75,0.05564,0.74,0.068,A2V,17.97268152408339,58.61897915168942,1.4769356066000436,9349.174503369091,22.347335925275782,1.805599482823516,0.0
5.47,0.00824,0.67,-0.125,B6V,121.35922330097087,395.82038834951453,0.049636058485578616,12011.119092981853,83.20426271507425,2.110867226621648,0.0
7.47,0.0033599999999999997,0.69,0.283,A2V,297.61904761904765,970.702380952381,0.10169638694922067,7571.6429562596195,79.30881214122675,5.186036209340816,0.0
8.37,0.02436,1.23,0.645,G5V,41.050903119868636,133.88998357963874,5.303386419804188,5796.756141116504,0.6586359502650485,0.8063205519615121,0.0
7.88,0.00904,0.98,1.009,K1III,110.61946902654869,360.7920353982301,2.6608421523768166,4721.232873438375,7.510401230088423,4.104646867925185,1.0
9.26,0.00631,1.42,0.505,F0V,158.4786053882726,516.8874801901743,3.2601467962206714,6366.29885586778,4.324553572514653,1.7129775519473607,0.0
6.26,0.00797,1.37,0.102,A3V,125.47051442910916,409.22961104140524,0.7672916069805611,9008.35233614978,42.96188786380611,2.6965347759143503,0.0
11.62,0.02543,3.64,1.49,M1,39.32363350373574,128.25639009044434,8.646731800878543,3808.609875061861,0.030290558408059193,0.400567524568333,0.0
8.58,0.03283,1.08,0.939,K2V,30.459945172098692,99.34693877551021,6.1613544136467,4894.13686326724,0.29885342302178375,0.7619596472101661,0.0
8.3,0.0020299999999999997,1.05,1.426,M1,492.61083743842374,1606.6798029556653,-0.1625198104339347,3908.315975594078,101.15979117919262,21.982632592289825,0.0
7.11,0.00477,0.97,1.574,K5III,209.64360587002096,683.7651991614255,0.5025918952005695,3685.4934288994436,54.82305614857637,18.198911521298122,1.0
8.72,0.01236,1.26,0.569,F7V,80.90614886731392,263.88025889967633,4.180092353763986,6091.636612636215,1.853373966940658,1.2248097299198082,0.0
8.67,0.0008100000000000001,1.18,1.154,K1III,1234.567901234568,4026.617283950617,-1.7875749056067498,4401.012669271741,451.8871192690656,36.640789140206444,1.0
8.71,0.00561,1.1,0.476,F7V,178.25311942959001,581.3832442067736,2.4548143062808094,6499.778878315434,9.079758082158293,2.3811954786974416,0.0
9.23,0.00619,1.23,0.391,F0V,161.55088852988692,526.9079159935379,3.1884532451005914,6928.532308056115,4.619752423439281,1.4947960209421873,0.0
9.67,0.01167,1.46,0.71,G5V,85.6898029134533,279.48243359040276,5.00535428022685,5567.728737397792,0.8666790286519165,1.0026008831636726,0.0
9.07,0.00155,1.1,1.09,K0III,645.1612903225806,2104.232258064516,0.021658490851457657,4536.545582559668,85.37615728722433,14.98900549856952,1.0
9.23,0.00287,1.29,1.039,K1III,348.4320557491289,1136.4320557491287,1.5194094836699623,4651.009949199891,21.48998966015637,7.154489344755094,1.0
9.32,0.01278,1.38,0.642,G3V,78.24726134585289,255.20813771517993,4.852654269111906,5807.8155524491185,0.9975583135815465,0.9885498862295571,0.0
10.62,0.062130000000000005,1.76,1.512,M0,16.095284081764042,52.49573474971832,9.586506768065574,3775.545962836723,0.012746686152023555,0.2644199374023462,0.0
5.76,0.00864,0.73,1.106,K1III,115.74074074074073,377.4953703703703,0.4425687123944657,4501.845828196409,57.93920275996241,12.53891899445979,1.0
9.95,0.00206,1.47,1.069,K2III,485.43689320388347,1583.2815533980581,1.5193361018457665,4582.952465348084,21.491442156563064,7.3688064453793505,1.0
9.52,0.00882,1.55,0.577,G8/K0V+...,113.37868480725623,369.79138321995464,4.247342925659099,6059.083943683939,1.7420588802389885,1.2002523120196094,0.0
7.25,0.0034100000000000003,0.94,0.915,G6/G8III,293.2551319648094,956.4692082111436,-0.08622810503751221,4956.546436857988,94.29555956202526,13.19600092532598,1.0
6.89,0.00122,0.89,1.653,K5/M0III,819.672131147541,2673.4098360655735,-2.6782008466262583,3577.0039256299824,1026.3142019874174,83.59040141662103,1.0
8.19,0.00608,1.06,0.429,F3V,164.4736842105263,536.4407894736842,2.109517896363675,6729.488459651963,12.479375177468706,2.6042782888038496,0.0
8.19,0.00542,1.01,0.37,A5V,184.50184501845018,601.7638376383763,1.8599964326919345,7044.130880250591,15.703679639451376,2.666250533258557,0.0
8.58,0.01043,1.24,0.605,F8/G0V,95.87727708533077,312.70949185043145,3.671421542132655,5948.034894571595,2.960952109422753,1.623767150648203,0.0
8.41,0.0029100000000000003,1.22,1.674,M0/M1III,343.64261168384877,1120.8109965635738,0.7294649449295374,3549.2687890328957,44.485043750535354,17.676012739274377,1.0
6.93,0.00936,0.77,0.554,F8V,106.83760683760683,348.4572649572649,1.7863792436905275,6153.69897221909,16.805378662072616,3.61415464241929,0.0
7.96,0.00289,0.96,1.208,K1IIICN...,346.0207612456747,1128.5674740484426,0.26448921378273926,4293.089668741011,68.26597769192747,14.966398789450782,1.0
8.24,0.00155,1.04,1.26,K0III,645.1612903225806,2104.232258064516,-0.8083415091485424,4194.273288699762,183.3735123856621,25.698627395224783,1.0
8.88,0.00272,1.08,1.13,K0III,367.6470588235294,1199.1029411764705,1.0528445201709946,4450.829467005808,33.026472652113554,9.685103399349979,1.0
9.58,0.00878,1.79,0.665,G3/G5V,113.89521640091117,371.4760820045558,4.297472579530513,5724.163967517588,1.6634546606960587,1.3141242453495061,0.0
8.4,0.00708,1.14,0.488,F5V,141.24293785310735,460.67231638418076,2.650166288448845,6443.818339152462,7.584614022163195,2.214293781016214,0.0
9.71,0.008320000000000001,1.71,0.787,G6V,120.19230769230768,392.01442307692304,4.310616631453621,5320.175641469432,1.6434380862602693,1.5120975435526562,0.0
7.47,0.0039900000000000005,0.92,0.002,B9.5V,250.62656641604008,817.4335839598996,0.4748644784337417,10100.358060473627,56.24115210014969,2.4541925843599524,0.0
8.99,0.013359999999999999,1.02,0.558,F8V,74.85029940119762,244.12874251497007,4.619032290697635,6137.0162433237265,1.2370495160608228,0.9859027348819863,0.0
7.37,0.01886,1.49,0.582,G0V,53.022269353128316,172.93531283138918,3.747708442006548,6038.927788401523,2.7600479253279566,1.5208756744361562,0.0
9.22,0.00011999999999999999,1.54,1.345,K2III,8333.333333333334,27179.666666666668,-5.384093769761876,4042.5909236362254,12406.163714250355,227.538156840397,1.0
6.67,0.00779,0.79,-0.024,B9V,128.36970474967907,418.68549422336326,1.1276872883628215,10434.826364402541,30.826561494127816,1.7023433703674193,0.0
7.03,0.0018,0.68,-0.042,B3V,555.5555555555555,1811.9777777777776,-1.6936374744834692,10681.29698870658,414.43362998082193,5.9570958601269215,0.0
6.21,0.01128,0.68,0.098,A2/A3V,88.65248226950355,289.14539007092196,1.4715454982366172,9047.016257686135,22.458554519507846,1.9330150433439843,0.0
8.49,0.00151,1.1,1.139,K1III,662.251655629139,2159.9735099337745,-0.6151152635341539,4432.009969950313,153.47799089003007,21.05603871037179,1.0
8.7,0.00387,1.13,0.154,B8V,258.39793281653743,842.7803617571058,1.6385548250945563,8537.001061592653,19.25653174640017,2.0101730173877774,0.0
7.31,0.009,0.76,1.157,G8III,111.11111111111111,362.3955555555555,2.081212547196624,4394.867731372135,12.808992787876699,6.186157137885326,1.0
9.11,0.0030299999999999997,1.17,0.45,F2V,330.03300330033005,1076.4224422442244,1.5172131425115234,6624.712472253686,21.533505866656473,3.5300298616209442,0.0
9.22,0.00691,2.87,0.576,G5V,144.7178002894356,472.0057887120115,3.417390236870993,6063.132553027214,3.74148411109981,1.7566405420759676,0.0
9.02,0.0065,1.14,0.606,G0III,153.84615384615384,501.7784615384615,3.084566783214278,5944.149606353677,5.083622423977593,2.130405405451463,1.0
8.13,0.00292,1.06,1.429,K3III,342.4657534246576,1116.9726027397262,0.4569142572420928,3903.520944366081,57.17870262987729,16.567584554339277,1.0
5.69,0.01532,0.8,0.045,A2V,65.27415143603133,212.89556135770235,1.6162938264829263,9596.496831689075,19.65542638508933,1.6072034693059463,0.0
8.43,0.00342,1.11,1.407,K3III,292.39766081871346,953.672514619883,1.1001305302806745,3938.971804462964,31.618975050465643,12.099383012262315,1.0
7.44,0.01343,0.92,0.338,F2V,74.46016381236039,242.85629188384215,3.0803800633435765,7228.600725103001,5.1032632832284515,1.4433464501238318,0.0
8.74,0.00318,1.06,-0.06,A1V,314.4654088050314,1025.647798742138,1.2521355999221626,10941.168527683778,27.488165695179084,1.4621789922453372,0.0
9.56,0.00507,1.34,1.035,G8V,197.23865877712032,643.3057199211045,3.085039796666681,4660.245577327604,5.0814081678273,3.465209606747177,0.0
9.43,0.006549999999999999,1.54,0.522,F5V,152.67175572519085,497.94809160305346,3.5112064999589156,6290.765449161939,3.4317638888939297,1.5628121873400904,0.0
8.27,0.01667,1.15,0.571,G0V,59.98800239952009,195.65446910617874,4.379677999140026,6083.463213904516,1.5421577486450149,1.1202570937756189,0.0
7.6,0.0037,0.96,0.99,G8III,270.27027027027026,881.5027027027027,0.44100862033497457,4766.876781934012,58.02251531952387,11.191427839423739,1.0
9.17,0.00232,1.31,0.875,G8III,431.0344827586207,1405.8448275862067,0.9974399244544987,5064.397520747977,34.755539171481125,7.6738183584837065,1.0
9.47,0.00366,1.4,1.09,K1III,273.224043715847,891.1366120218579,2.287405426972054,4536.545582559668,10.59345995467983,5.279872457590635,1.0
9.24,0.010039999999999999,1.24,0.6,G0V,99.60159362549803,324.8565737051793,4.248668564045003,5967.543450190654,1.7399331973319472,1.236602677658548,0.0
7.75,0.00093,0.86,-0.053,B3III,1075.268817204301,3507.0537634408597,-2.4075852572303234,10838.442605005413,799.8970643067821,8.037821589067104,1.0
7.08,0.01111,0.85,0.243,A9III,90.00900090009002,293.56975697569754,2.308570294704338,7844.479085138227,10.388955406705561,1.7486898820518317,1.0
7.59,0.00458,1.01,1.487,M...,218.3406113537118,712.1310043668122,0.8943273900193454,3813.165305284706,38.21809573557328,14.194442218971924,0.0
8.72,0.00047999999999999996,1.24,1.008,K0III,2083.3333333333335,6794.916666666667,-2.873793813122063,4723.612187790311,1228.9027759545904,52.45240050635143,1.0
8.25,0.0099,1.1,0.44,F8V,101.010101010101,329.450505050505,3.228175972987751,6674.161523966186,4.453788717887615,1.5817085217389069,0.0
6.84,0.00394,0.9,1.507,K5III,253.80710659898477,827.8071065989848,-0.1825188908721298,3783.007993818231,103.0404048426054,23.68014379160633,1.0
6.92,0.001,0.73,-0.015,B1III,1000.0,3261.56,-3.08,10316.282218913633,1485.9356422870076,12.092292564333473,1.0
9.42,0.00206,1.28,1.413,K2III,485.43689320388347,1583.2815533980581,0.9893361018457671,3929.2370256180316,35.01592144139426,12.795916547989576,1.0
6.88,0.00276,0.86,1.61,K5III,362.3188405797102,1181.7246376811595,-0.915454589673911,3635.2204265737964,202.38663791083258,35.9405312994339,1.0
8.62,0.00289,1.08,0.888,G8/K0III,346.0207612456747,1128.5674740484426,0.9244892137827385,5028.804089770287,37.17100595213607,8.04873814663997,1.0
6.8,0.00541,0.74,1.357,K2III,184.84288354898337,602.8761552680221,0.465986325532846,4022.0939255827907,56.70292596504597,15.540085127516244,1.0
5.81,0.00063,0.72,0.072,B2.5Ib,1587.3015873015872,5177.079365079365,-5.1932972527320915,9307.596790463182,10406.840564126025,39.31329119385861,1.0
9.81,0.00074,1.45,1.563,M0,1351.3513513513515,4407.513513513513,-0.8438414013451183,3701.1437651321244,189.46830091636437,33.546826722954584,0.0
9.84,0.00528,1.44,0.635,G2III,189.3939393939394,617.719696969697,3.4531696126690603,5833.797626353467,3.6201965897493578,1.8664589109687357,1.0
8.78,0.0030800000000000003,1.33,1.026,K0III,324.67532467532465,1058.948051948052,1.2227535825022215,4681.167764478751,28.24220278313196,8.096474400598604,1.0
7.1,0.014320000000000001,0.88,0.434,F5V,69.83240223463686,227.7625698324022,2.879715089859184,6704.2170297243065,6.139230847752521,1.84041569085317,0.0
9.17,0.00418,3.18,1.3,G0V,239.23444976076556,780.2775119617224,2.2758814088751755,4121.437437632341,10.70649790736133,6.431042353138905,0.0
8.72,0.0013700000000000001,1.64,1.057,K1III,729.92700729927,2380.700729927007,-0.5963971642179668,4609.92230888725,150.85470700620064,19.295111622051916,1.0
10.02,0.01063,1.49,0.71,G8V,94.0733772342427,306.8259642521166,5.152666322616483,5567.728737397792,0.7567169655846168,0.9368405370129949,0.0
8.14,0.01365,3.37,0.561,G1/G2V,73.26007326007326,238.9421245421245,3.815663256883875,6124.567949163871,2.592595108158018,1.4330835439672176,0.0
8.74,0.006809999999999999,1.36,0.746,G8III,146.84287812041117,478.93685756240825,2.905735559563926,5448.996693117208,5.993848701721983,2.752801361591316,1.0
8.34,0.02725,7.02,0.667,G1/G2V,36.69724770642202,119.6902752293578,5.516832533063306,5717.011623870146,0.5410868591518421,0.7513640605836124,0.0
7.64,0.019039999999999998,0.95,0.485,F5V,52.52100840336135,171.30042016806723,4.038334720242277,6457.710627208462,2.111864801742176,1.163405119562441,0.0
4.52,0.0092,0.58,-0.141,B3V,108.69565217391305,354.5173913043478,-0.6610608632722244,12311.807596688568,160.1121706463891,2.786914260459603,0.0
8.82,0.00044,1.04,1.678,K3III,2272.7272727272725,7412.636363636362,-2.962736617569062,3544.0363200716433,1333.8120819393573,97.0747030146294,1.0
8.07,0.0174,0.91,0.721,G5/G6V,57.4712643678161,187.44597701149425,4.272746241412999,5530.867191714458,1.7017725081971076,1.4237028888710295,0.0
8.34,0.0038,0.94,-0.074,A0V,263.1578947368421,858.3052631578946,1.2389179830840504,11153.306863626529,27.824848396741004,1.4156769989559632,0.0
10.18,0.009609999999999999,1.88,0.648,G5/G6V,104.05827263267432,339.39229968782524,5.093616938342726,5785.741767673371,0.7990118580184978,0.8914840865220158,0.0
7.77,0.00268,1.01,0.15,A2V,373.13432835820896,1217.0,-0.0893260298560552,8571.321931318025,94.56499674442858,4.419006768189603,0.0
6.18,0.00328,1.46,0.181,A4V,304.8780487804878,994.3780487804877,-1.2406307814416042,8313.027386328373,273.05637008863107,7.98293896538879,0.0
6.06,0.00437,0.62,0.049,B6V,228.8329519450801,746.3524027459954,-0.7375928151478908,9552.443482138877,171.8055250397284,4.795619134834843,0.0
9.61,0.01125,1.42,0.716,K0V+...,88.88888888888889,289.91644444444444,4.865762612236906,5547.557630890965,0.9855869742166466,1.0769583488342964,0.0
7.92,0.0008100000000000001,0.93,0.645,A0Ia,1234.567901234568,4026.617283950617,-2.53757490560675,5796.756141116504,901.6333396974137,29.833210644669215,1.0
9.16,0.00099,1.09,1.02,K0III,1010.1010101010102,3294.5050505050503,-0.8618240270122488,4695.226277390441,192.63252209940728,21.0187471723475,1.0
7.72,0.0014,0.87,1.681,M...,714.2857142857143,2329.6857142857143,-1.5493598216088094,3540.1224390069883,362.8640375782291,50.744674801723185,0.0
8.93,0.00086,1.09,1.4,K5V,1162.7906976744187,3792.5116279069766,-1.3975077437821604,3950.392766032684,315.50271258531643,37.9993413663158,0.0
9.74,0.005679999999999999,1.42,0.84,G8V,176.05633802816902,574.2183098591549,3.5117416785550937,5162.939002655613,3.4300727285560484,2.3195981358850832,0.0
5.36,0.010199999999999999,0.73,0.987,K0III,98.03921568627452,319.7607843137255,0.40300085880958836,4774.169027297565,60.089647517847496,11.354272719188451,1.0
7.88,0.02933,0.64,0.667,G5V,34.09478349812479,111.20218206614389,5.21656031490276,5717.011623870146,0.71347025862491,0.862789520682092,0.0
8.89,0.00157,1.04,1.32,K5III,636.9426751592357,2077.4267515923566,-0.13050173795383202,4086.001398951493,98.22017309976792,19.817935044545955,1.0
6.64,0.0025099999999999996,0.7,1.552,M4III:,398.4063745019921,1299.4262948207172,-1.36163139259481,3716.932700830959,305.24781017922874,42.21939036743835,1.0
8.66,0.00157,1.21,1.5,K2III,636.9426751592357,2077.4267515923566,-0.36050173795383245,3793.5064935064934,121.39497085513374,25.56075978906945,1.0
6.17,0.0044599999999999996,0.82,1.653,M2III,224.21524663677133,731.2914798206278,-0.5833257064392905,3577.0039256299824,149.04941731808108,31.85527677158813,1.0
8.26,0.00172,1.09,1.477,K2III,581.3953488372093,1896.2558139534883,-0.5623577654622576,3828.4322629635794,146.19856376251005,27.541316316181504,1.0
8.79,0.0053,1.26,0.502,F5V,188.67924528301887,615.388679245283,2.411379348003945,6379.832130149707,9.450357999200925,2.521510044315917,0.0
9.09,0.00984,1.37,0.685,G5V,101.6260162601626,331.4593495934959,4.054975492156707,5653.490772349312,2.0797436317073053,1.5063524608923078,0.0
7.99,0.00844,0.84,0.484,F5V,118.48341232227489,386.4407582938389,2.6217122331282763,6462.35579104865,7.786012681626509,2.2306472575043856,0.0
8.38,0.00244,1.09,1.18,K0III,409.8360655737705,1336.7049180327867,0.31694913169364725,4348.347922793503,65.04596293362286,14.240219282518954,1.0
7.85,0.00691,2.88,0.521,F7V,144.7178002894356,472.0057887120115,2.047390236870992,6295.155047096477,13.214292180844746,3.062415861563243,0.0
8.06,0.00492,1.12,1.106,G5II+...,203.2520325203252,662.9186991869918,1.5198255138368015,4501.845828196409,21.481756747534366,7.634994638432331,1.0
5.88,0.00281,0.86,1.431,K3III,355.87188612099646,1160.6975088967972,-1.876468400474601,3900.331057511479,490.4416673061605,48.60106797333845,1.0
7.75,0.00283,1.05,1.406,M4/M5III,353.35689045936397,1152.494699646643,0.008932177621451487,3940.5991560274306,86.38277053264947,19.98223763857666,1.0
10.1,0.00113,1.94,0.064,B5V,884.9557522123895,2886.336283185841,0.3653922174170976,9391.166778319002,62.20755225344836,2.9856405804067463,0.0
9.69,0.03984,1.44,1.262,M0V,25.100401606425702,81.86646586345381,7.691596648758305,4190.567585554578,0.07300646840342832,0.5136769124974611,0.0
7.35,0.005730000000000001,0.83,0.083,A3V,174.5200698080279,569.2076788830715,1.1407731098369487,9195.343798483531,30.457254765798965,2.17903652630275,0.0
8.4,0.0055899999999999995,0.92,0.565,F0III,178.89087656529517,583.4633273703041,2.137059039432116,6108.054515691626,12.166800423723725,3.121313983321201,1.0
7.49,0.0062699999999999995,0.84,0.74,K0III,159.4896331738437,520.1850079744817,1.4763377041535826,5468.4090187676065,22.359645735391794,5.279168845376071,1.0
8.71,0.01302,1.13,0.552,F6/F7V,76.80491551459293,250.5038402457757,4.283054921160867,6162.077018642838,1.685691246230509,1.1415366157832967,0.0
8.29,0.00294,0.76,0.068,A0V,340.13605442176873,1109.3741496598639,0.6317366520607859,9349.174503369091,48.67493039757095,2.664779094358018,0.0
8.22,0.00093,1.07,1.543,K4III,1075.268817204301,3507.0537634408597,-1.9375852572303227,3729.9553432145367,518.8407792035282,54.65940023124939,1.0
9.28,0.01696,1.35,0.749,G5V,58.9622641509434,192.30896226415095,5.427129239603474,5439.345532700263,0.5876900043815865,0.8650394839012927,0.0
7.9,0.00646,0.97,0.475,F7V,154.79876160990713,504.8854489164087,1.9511625899754215,6504.489755441917,14.438928439704135,2.9984450134215366,0.0
10.43,0.00185,4.89,0.15,B5:III:,540.5405405405405,1763.0054054054053,1.7658586420150684,8571.321931318025,17.12602379880289,1.8805623298105631,1.0
8.17,0.00226,1.02,1.365,K1/K2III,442.47787610619474,1443.1681415929204,-0.05945780426299585,4008.5492882262834,91.99900317276519,19.928388447895845,1.0
8.18,0.01868,1.04,0.661,G3V,53.53319057815846,174.6017130620985,4.536884359470372,5738.526293577476,1.3342777877465135,1.1710554277274376,0.0
8.62,0.00083,0.76,1.649,M0,1204.8192771084337,3929.5903614457825,-1.784609538119632,3582.3378041730452,450.6546070733577,55.22604091351469,0.0
10.35,0.01067,1.65,1.045,K2III,93.7207122774133,305.6757263355201,5.490822097122349,4637.22859096697,0.5542059207249199,1.1557759305346973,1.0
8.45,0.00618,1.09,0.393,F2V,161.81229773462783,527.7605177993527,2.4049423754440786,6917.7375107109165,9.506552475626078,2.1509902509668044,0.0
9.0,2.9999999999999997e-05,1.41,1.118,K1III,33333.333333333336,108718.66666666667,-8.614393726401687,4476.184906565804,243084.62488328337,821.5193237128174,1.0
8.82,0.00754,1.16,0.43,F2V,132.6259946949602,432.5676392572944,3.2068567293488695,6724.417656800524,4.54210645018715,1.5735276164079628,0.0
6.48,0.007679999999999999,0.82,0.959,G8III,130.20833333333334,424.6822916666667,0.9068061001575591,4843.38390896082,37.78135764686255,8.747744014788571,1.0
6.77,0.00608,0.77,1.034,K0III,164.4736842105263,536.4407894736842,0.6895178963636752,4662.560527320384,46.15224606678289,10.43283960084172,1.0
